Ticker,Name,Exchange,Sector,Industry,SCTR,Universe,Close,Volume
MAA,Mid-America Apartment Communities Inc.,NYSE,Real Estate,Residential REITs,33.8,lrg,160.890,342445
MANH,"Manhattan Associates, Inc.",NASD,Technology,Software,68.5,mid,144.660,95114
MAR,"Marriott International, Inc.",NASD,Consumer Discretionary,Hotels,69.9,lrg,169.880,1006482
MAS,Masco Corp.,NYSE,Industrial,Building Materials,60.9,lrg,52.572,692476
MASI,Masimo Corp.,NASD,Health Care,Medical Equipment,67.1,mid,169.060,246451
MCD,McDonalds Corp.,NYSE,Consumer Discretionary,Restaurants & Bars,55.8,lrg,264.120,1183871
MCHP,Microchip Technology Inc.,NASD,Technology,Semiconductors,93.2,lrg,81.515,1877132
MCK,McKesson Corp.,NYSE,Health Care,Pharmaceuticals,29.3,lrg,349.120,656790
MCO,Moody's Corp.,NYSE,Financial,Specialty Finance,37.5,lrg,290.320,300119
MDB,"MongoDB, Inc.",NASD,Technology,Software,3.4,lrg,207.515,628247
MDLZ,"Mondelez International, Inc.",NASD,Consumer Staples,Food Products,58.5,lrg,65.300,2266436
MDT,"Medtronic, Inc.",NYSE,Health Care,Medical Equipment,34.9,lrg,83.015,3218944
MELI,MercadoLibre Inc.,NASD,Consumer Discretionary,Special Consumer Services,97.6,lrg,1213.235,339603
MET,"Metlife, Inc.",NYSE,Financial,Life Insurance,71.6,lrg,71.965,1549469
META,"Meta Platforms, Inc.",NASD,Communication Services,Internet,89.4,lrg,177.150,34015749
MFC,Manulife Financial Corp.,NYSE,Financial,Life Insurance,83.8,lrg,19.800,4176321
MFG,Mizuho Financial Group Inc.,NYSE,Financial,Banks,95.7,lrg,3.155,473417
MGA,Magna International Inc.,NYSE,Consumer Discretionary,Auto Parts,22.5,lrg,55.528,507750
MGM,MGM Resorts International,NYSE,Consumer Discretionary,Gambling,94.8,lrg,43.305,2523197
MIDD,Middleby Corp.,NASD,Consumer Discretionary,Durable Household Products,60.7,mid,156.050,208850
MKC,"McCormick & Co., Inc.",NYSE,Consumer Staples,Food Products,14.8,lrg,74.300,511685
MKC/V,"McCormick & Co., Inc.",NYSE,Consumer Staples,Food Products,24.5,lrg,75.970,201
MKL,Markel Corp.,NYSE,Financial,Property-Casualty Insurance,62.4,lrg,1336.420,18097
MKTX,MarketAxess Holdings Inc.,NASD,Financial,Investment Services,94.7,lrg,343.030,139886
MLM,Martin Marietta Materials,NYSE,Industrial,Building Materials,59.1,lrg,361.417,99901
MMC,Marsh and McLennan Co.,NYSE,Financial,Insurance Brokers,38.6,lrg,162.520,703992
MMM,3M Co.,NYSE,Industrial,Diversified Industrials,10.9,lrg,108.217,1290830
MMP,"Magellan Midstream Partners, LP",NYSE,Energy,Pipelines,67.2,lrg,53.050,492129
MNST,Monster Beverage Corp.,NASD,Consumer Staples,Soft Drinks,72.9,lrg,102.000,1335340
MO,Altria Group Inc.,NYSE,Consumer Staples,Tobacco,62.8,lrg,46.495,4401446
MOH,"Molina Healthcare, Inc.",NYSE,Health Care,Health Care Providers,4.8,lrg,274.630,405244
MORN,Morningstar Inc.,NASD,Communication Services,Publishing,12.3,mid,207.770,86183
MOS,Mosaic Co.,NYSE,Materials,Specialty Chemicals,59.3,lrg,53.250,3225239
MPC,Marathon Petroleum Corp.,NYSE,Energy,Integrated Oil & Gas,85.4,lrg,124.280,2453635
MPLX,MPLX LP,NYSE,Energy,Pipelines,75.6,lrg,34.675,826219
MPWR,"Monolithic Power Systems, Inc.",NASD,Technology,Semiconductors,86.6,lrg,486.710,200195
MRK,"Merck & Co., Inc.",NYSE,Health Care,Pharmaceuticals,81.8,lrg,106.582,4635209
MRNA,Moderna Inc.,NASD,Health Care,Pharmaceuticals,6.2,lrg,139.280,2685354
MRO,Marathon Oil,NYSE,Energy,Integrated Oil & Gas,29.2,lrg,25.315,6425299
MRVL,Marvell Technology Inc,NASD,Technology,Semiconductors,44.5,lrg,45.290,4829572
MS,Morgan Stanley,NYSE,Financial,Investment Services,78.4,lrg,96.810,3586548
MSCI,"MSCI, Inc.",NYSE,Financial,Specialty Finance,77.0,lrg,523.295,144817
MSFT,Microsoft Corp.,NASD,Technology,Software,39.0,lrg,249.420,12022537
MSI,Motorola Solutions Inc.,NYSE,Technology,Telecom Equipment,69.2,lrg,263.040,318005
MT,ArcelorMittal SA,NYSE,Materials,Steel,87.4,lrg,30.325,1663867
MTB,M&T Bank Corp.,NYSE,Financial,Banks,26.2,lrg,155.880,706314
MTCH,"Match Group, Inc",NASD,Communication Services,Internet,1.0,lrg,41.390,1890749
MTD,"Mettler Toledo Intl, Inc.",NYSE,Health Care,Medical Equipment,64.8,lrg,1430.490,45367
MTN,"Vail Resorts, Inc.",NYSE,Consumer Discretionary,Hotels,32.0,mid,234.760,139049
MTZ,"Mastec, Inc.",NYSE,Industrial,Heavy Construction,77.2,mid,98.650,406290
MU,"Micron Technology, Inc.",NASD,Technology,Semiconductors,43.5,lrg,58.295,5934755
MUFG,Mitsubishi UFJ Financial Group Inc.,NYSE,Financial,Banks,94.4,lrg,7.135,1530087
NBIX,"Neurocrine Biosciences, Inc.",NASD,Health Care,Biotechnology,30.9,lrg,102.930,362273
NDAQ,Nasdaq OMX Group Inc.,NASD,Financial,Investment Services,20.8,lrg,56.150,2072044
NDSN,Nordson Corp.,NASD,Industrial,Industrial Machinery,27.6,lrg,220.310,85077
NE,Noble Corp.,NYSE,Energy,Exploration & Production,90.2,mid,41.740,1580577
NEE,NextEra Energy Inc.,NYSE,Utilities,Conventional Electricity,7.8,lrg,70.875,5275550
NEM,Newmont Corporation,NYSE,Materials,Gold Mining,18.3,lrg,43.750,4071977
NET,Cloudflare Inc.,NYSE,Technology,Software,53.6,lrg,59.781,2042251
NFLX,"Netflix, Inc.",NASD,Communication Services,Internet,88.4,lrg,322.055,2421061
NGG,National Grid Group,NYSE,Utilities,Multiutilities,39.8,lrg,62.980,246235
NI,"Nisource, Inc.",NYSE,Utilities,Gas Distribution,39.5,lrg,27.435,3222349
NICE,NICE Ltd.,NASD,Technology,Telecom Equipment,43.6,lrg,208.370,231895
NIO,NIO Inc.,NYSE,Consumer Discretionary,Automobiles,0.0,lrg,9.315,43953665
NKE,Nike Inc.,NYSE,Consumer Discretionary,Footwear,59.7,lrg,119.220,3176545
NLY,"Annaly Capital Management, Inc.",NYSE,Real Estate,Mortgage REITs,12.7,lrg,20.615,2699846
NMR,"Nomura Holdings, Inc.",NYSE,Financial,Investment Services,75.3,lrg,4.100,392413
NNN,National Retail Properties Inc.,NYSE,Real Estate,Retail REITs,44.0,mid,45.610,459752
NOC,Northrop Grumman Corp.,NYSE,Industrial,Defense,40.2,lrg,464.105,468103
NOK,Nokia Corp.,NYSE,Technology,Telecom Equipment,33.3,lrg,4.605,13911517
NOV,NOV Inc,NYSE,Energy,Oil Equipment & Services,66.4,mid,21.990,3333848
NOW,"ServiceNow, Inc.",NYSE,Technology,Software,41.6,lrg,432.920,816074
NRG,NRG Energy Inc.,NYSE,Utilities,Conventional Electricity,13.4,mid,32.665,2266286
NSC,Norfolk Southern Corp.,NYSE,Industrial,Railroad,15.6,lrg,223.800,758544
NTAP,NetApp Inc.,NASD,Technology,Computer Hardware,26.1,lrg,64.950,846667
NTES,"NetEase.com, Inc.",NASD,Communication Services,Internet,12.3,lrg,77.530,1017717
NTR,Nutrien Ltd.,NYSE,Materials,Specialty Chemicals,17.8,lrg,77.750,789091
NTRS,Northern Trust Corp.,NASD,Financial,Asset Managers,50.8,lrg,95.220,623285
NU,Nu Holdings Ltd.,NYSE,Financial,Banks,71.5,lrg,5.045,16795621
NUE,Nucor Corp.,NYSE,Materials,Steel,93.6,lrg,168.195,1136041
NVCR,NovoCure Ltd.,NASD,Health Care,Medical Equipment,20.1,mid,77.910,317866
NVDA,NVIDIA Corp.,NASD,Technology,Semiconductors,99.3,lrg,233.950,33904721
NVO,Novo Nordisk A S,NYSE,Health Care,Pharmaceuticals,94.0,lrg,141.140,878750
NVR,"NVR, Inc.",NYSE,Consumer Discretionary,Home Construction,89.0,lrg,5189.010,11610
NVS,Novartis A G,NYSE,Health Care,Pharmaceuticals,38.0,lrg,84.270,1439955
NVT,nVent Electric plc.,NYSE,Technology,Electronic Equipment,94.6,mid,45.940,531464
NWG,NatWest Group Plc,NYSE,Financial,Banks,71.2,lrg,7.095,1728060
NWS,News Corp.,NASD,Communication Services,Publishing,17.2,lrg,17.295,300737
NWSA,News Corp.,NASD,Communication Services,Publishing,19.1,lrg,17.140,1370929
NXPI,NXP Semiconductor N.V.,NASD,Technology,Semiconductors,67.4,lrg,179.160,444596
NXST,"Nexstar Media Group, Inc.",NASD,Communication Services,Entertainment,35.7,mid,186.470,638629
O,Realty Income Corp.,NYSE,Real Estate,Retail REITs,33.1,lrg,64.290,2041393
OC,Owens Corning Inc.,NYSE,Industrial,Building Materials,73.6,mid,97.735,316446
ODFL,"Old Dominion Freight Line, Inc.",NASD,Industrial,Trucking,90.3,lrg,341.235,264718
OGE,OGE Energy Corp.,NYSE,Utilities,Conventional Electricity,15.8,mid,35.545,1707439
OKE,"Oneok, Inc.",NYSE,Energy,Pipelines,56.3,lrg,65.630,3188646
OKTA,"Okta, Inc.",NASD,Technology,Software,9.1,lrg,71.390,1657577
OLN,Olin Corp.,NYSE,Materials,Commodity Chemicals,46.3,mid,58.210,1409460
OMC,"Omnicom Group, Inc.",NYSE,Communication Services,Media Agencies,96.0,lrg,90.700,795634
ON,ON Semiconductor Corp.,NASD,Technology,Semiconductors,84.5,lrg,77.700,4161016
ORAN,Orange,NYSE,Communication Services,Fixed Telecommunications,86.7,lrg,11.470,368466
ORCL,Oracle Corp.,NYSE,Technology,Software,81.0,lrg,87.360,2812880
ORI,Old Republic Intl Corp.,NYSE,Financial,Property-Casualty Insurance,78.1,mid,26.620,766793
ORLY,"O'Reilly Automotive, Inc.",NASD,Consumer Discretionary,Specialty Retailers,80.6,lrg,831.100,352529
OSH,"Oak Street Health, Inc.",NYSE,Health Care,Health Care Providers,95.7,mid,35.370,3097912
OTEX,Open Text Corp.,NASD,Technology,Software,57.7,mid,34.115,373397
OTIS,Otis Worldwide Corp.,NYSE,Industrial,Industrial Machinery,82.7,lrg,84.800,1064415
OVV,Ovintiv Inc,NYSE,Energy,Exploration & Production,5.4,lrg,43.060,5397883
OXY,Occidental Petroleum Corp.,NYSE,Energy,Exploration & Production,9.7,lrg,58.880,18817900
PAA,"Plains All American Pipeline, LP",NASD,Energy,Pipelines,77.7,mid,13.240,2382655
PAC,Grupo Aeroportuario Del Pacifico SA de CV,NYSE,Industrial,Transportation Services,91.3,mid,190.160,27920
PAG,Penske Automotive Group Inc,NYSE,Consumer Discretionary,Specialty Retailers,89.2,mid,145.040,106903
PANW,Palo Alto Networks Inc.,NYSE,Technology,Telecom Equipment,85.8,lrg,188.600,2955326
PARA,Paramount Global,NASD,Communication Services,Entertainment,22.4,lrg,21.508,9071333
PARAA,Paramount Global,NASD,Communication Services,Entertainment,25.2,lrg,24.660,63182
PATH,UiPath Inc.,NYSE,Technology,Software,17.6,mid,14.860,2285166
PAYC,"Paycom Software, Inc.",NYSE,Technology,Software,8.1,lrg,290.265,310537
PAYX,"Paychex, Inc.",NASD,Technology,Software,19.3,lrg,110.800,751058
PBA,Pembina Pipeline Corp.,NYSE,Energy,Pipelines,24.9,lrg,33.005,718440
PBR,Petroleo Brasileiro (Petrobras),NYSE,Energy,Integrated Oil & Gas,29.7,lrg,11.135,40360132
PBR/A,Petroleo Brasileiro SA,NYSE,Energy,Integrated Oil & Gas,15.4,lrg,9.790,11311883
PCAR,"PACCAR, Inc.",NASD,Industrial,Commercial Vehicles,89.8,lrg,72.270,1568708
PCG,PG&E Corp.,NYSE,Utilities,Conventional Electricity,86.1,lrg,15.717,8255670
PCOR,Procore Technologies Inc.,NYSE,Technology,Software,92.4,mid,67.760,1030371
PCTY,Paylocity Holding Corp.,NASD,Technology,Software,7.7,lrg,192.040,294102
PDD,Pinduoduo Inc.,NASD,Consumer Discretionary,Broadline Retailers,92.3,lrg,87.745,6732211
PEAK,Healthpeak Properties Inc,NYSE,Real Estate,Specialty REITs,13.6,lrg,24.155,2588429
PEG,Public Service Enterprise,NYSE,Utilities,Conventional Electricity,36.3,lrg,60.680,1153529
PEN,"Penumbra, Inc.",NYSE,Health Care,Medical Equipment,95.6,mid,260.770,271380
PEP,"PepsiCo, Inc.",NASD,Consumer Staples,Soft Drinks,48.8,lrg,173.580,2017025
PFE,"Pfizer, Inc.",NYSE,Health Care,Pharmaceuticals,8.5,lrg,40.520,20428761
PFG,Principal Financial Group,NASD,Financial,Life Insurance,82.2,lrg,90.025,702892
PFGC,Performance Food Group Co.,NYSE,Consumer Staples,Food Retailers,53.5,mid,56.765,870847
PG,Procter & Gamble Co.,NYSE,Consumer Staples,Personal Products,33.7,lrg,137.460,3405278
PGR,Progressive Corp.,NYSE,Financial,Property-Casualty Insurance,87.5,lrg,143.960,1968872
PH,Parker Hannifin Corp.,NYSE,Industrial,Industrial Machinery,96.4,lrg,352.700,341579
PHG,Koninklijke Philips Elect,NYSE,Technology,Electronic Equipment,19.2,lrg,16.380,1246655
PHM,"PulteGroup, Inc.",NYSE,Consumer Discretionary,Home Construction,95.6,lrg,54.650,1423257
PINS,Pinterest Inc.,NYSE,Communication Services,Internet,54.6,lrg,25.110,10153141
PKG,Packaging Corp Of America,NYSE,Materials,Containers & Packaging,51.7,lrg,136.730,282523
PKI,"Perkinelmer, Inc.",NYSE,Health Care,Medical Supplies,11.0,lrg,124.020,720072
PKX,Pohang Iron & Steel (Posco),NYSE,Materials,Steel,92.8,lrg,61.260,134301
PLD,"ProLogis, Inc.",NYSE,Real Estate,Industrial & Office REITs,47.3,lrg,123.910,1562757
PLTR,"Palantir Technologies, Inc.",NYSE,Technology,Software,30.5,lrg,7.830,22791862
PLUG,"Plug Power, Inc.",NASD,Technology,Renewable Energy Equipment,4.0,mid,14.815,9813938
PM,Philip Morris Intl Inc.,NYSE,Consumer Staples,Tobacco,44.7,lrg,97.425,1874025
PNC,PNC Financial Services Gr,NYSE,Financial,Banks,44.0,lrg,158.330,1323769
PNR,"Pentair, Inc.",NYSE,Industrial,Industrial Machinery,85.2,mid,56.120,757311
PNW,Pinnacle West Cap Corp.,NYSE,Utilities,Conventional Electricity,42.3,mid,73.660,717246
PODD,Insulet Corp.,NASD,Health Care,Medical Equipment,48.5,lrg,278.250,546840
POOL,SCP Pool Corp.,NASD,Consumer Discretionary,Recreational Products,48.4,lrg,357.150,173054
PPG,"PPG Industries, Inc.",NYSE,Materials,Specialty Chemicals,68.9,lrg,132.370,609448
PPL,PPL Corp.,NYSE,Utilities,Conventional Electricity,20.1,lrg,27.145,2628977
PRI,Primerica Inc.,NYSE,Financial,Life Insurance,97.7,mid,192.500,207827
PRU,Prudential Financial Inc.,NYSE,Financial,Life Insurance,52.8,lrg,99.860,923959
PSA,"Public Storage, Inc.",NYSE,Real Estate,Specialty REITs,35.4,lrg,299.800,722535
PSO,Pearson PLC,NYSE,Communication Services,Publishing,55.4,mid,11.030,264336
PSTG,"Pure Storage, Inc.",NYSE,Technology,Computer Hardware,36.7,mid,28.655,2855690
PSX,Phillips 66,NYSE,Energy,Integrated Oil & Gas,71.7,lrg,102.225,1839206
PTC,"PTC, Inc.",NASD,Technology,Software,57.4,lrg,125.810,538307
PUK,Prudential PLC,NYSE,Financial,Life Insurance,95.2,lrg,30.685,316507
PWR,"Quanta Services, Inc.",NYSE,Industrial,Heavy Construction,87.1,lrg,161.610,599853
PXD,Pioneer Natural Resources Co.,NYSE,Energy,Exploration & Production,5.8,lrg,200.380,2197656
PYPL,"PayPal Holdings, Inc.",NASD,Technology,Computer Services,4.4,lrg,73.760,4886901
QCOM,QUALCOMM Inc.,NASD,Technology,Semiconductors,28.0,lrg,124.255,2951434
QGEN,Qiagen N.V.,NYSE,Health Care,Biotechnology,30.8,lrg,45.950,377132
QRVO,"Qorvo, Inc.",NASD,Technology,Semiconductors,44.7,mid,101.360,503541
QSR,Restaurant Brands International Inc.,NYSE,Consumer Discretionary,Restaurants & Bars,63.1,lrg,64.530,1808996
RACE,Ferrari NV,NYSE,Consumer Discretionary,Automobiles,95.1,lrg,261.280,272099
RBLX,Roblox Corporation,NYSE,Communication Services,Entertainment,28.8,lrg,36.545,8062989
RCI,"Rogers Communications, Inc.",NYSE,Communication Services,Mobile Telecommunications,63.6,lrg,47.550,114637
RCL,Royal Caribbean Cruises,NYSE,Consumer Discretionary,Recreational Services,99.1,lrg,70.870,2525677
RDY,Dr. Reddy's Laboratories Ltd,NYSE,Health Care,Pharmaceuticals,33.3,mid,52.570,157340
RE,"Everest Re Group, Ltd.",NYSE,Financial,Reinsurance,97.9,lrg,383.790,97184
REG,Regency Realty Corp.,NASD,Real Estate,Retail REITs,50.6,lrg,63.470,252448
REGN,"Regeneron Pharmaceuticals, Inc.",NASD,Health Care,Biotechnology,89.2,lrg,761.290,300287
RELX,RELX PLC,NYSE,Communication Services,Publishing,78.5,lrg,30.330,1082022
REXR,"Rexford Industrial Realty, Inc.",NYSE,Real Estate,Industrial & Office REITs,39.2,mid,60.820,791309
RF,Regions Financial Corp.,NYSE,Financial,Banks,72.8,lrg,23.420,4538600
RGA,Reinsurance Group of America,NYSE,Financial,Reinsurance,64.3,mid,144.110,226957
RGEN,Repligen Corp.,NASD,Health Care,Biotechnology,13.2,mid,172.435,230171
RGLD,"Royal Gold, Inc.",NASD,Materials,Gold Mining,71.8,mid,119.430,173608
RH,RH,NYSE,Consumer Discretionary,Home Improvement Retailers,53.4,mid,301.370,222217
RHI,"Robert Half Intl, Inc.",NYSE,Industrial,Business Support Services,50.2,mid,81.260,619212
RIO,Rio Tinto PLC,NYSE,Materials,General Mining,64.2,lrg,69.900,2695169
RIVN,Rivian Automotive Inc.,NASD,Consumer Discretionary,Automobiles,0.8,lrg,19.225,21880840
RJF,Raymond James Financial Inc.,NYSE,Financial,Investment Services,47.6,lrg,108.270,399445
RL,Polo Ralph Lauren Corp.,NYSE,Consumer Discretionary,Clothing & Accessories,79.2,mid,118.455,506481
RMD,"Resmed, Inc.",NYSE,Health Care,Medical Equipment,32.5,lrg,213.110,340695
RNR,Renaissance RE Holdings Ltd.,NYSE,Financial,Reinsurance,96.6,mid,214.970,202036
ROK,Rockwell Automation,NYSE,Industrial,Industrial Machinery,93.0,lrg,295.350,371380
ROKU,"Roku, Inc.",NASD,Technology,Computer Hardware,36.6,mid,65.130,7115747
ROL,"Rollins, Inc.",NYSE,Industrial,Industrial Suppliers,43.9,lrg,35.210,461366
ROP,"Roper Technologies, Inc.",NYSE,Technology,Software,56.6,lrg,429.290,202479
ROST,"Ross Stores, Inc.",NASD,Consumer Discretionary,Apparel Retailers,79.3,lrg,110.765,2038178
RPM,"RPM Intl, Inc.",NYSE,Materials,Specialty Chemicals,40.4,lrg,89.040,213203
RPRX,Royalty Pharma Plc,NASD,Health Care,Biotechnology,9.3,lrg,35.810,1371922
RRX,Regal Rexnord Corporation,NYSE,Technology,Electrical Components,82.1,mid,158.310,139915
RS,Reliance Steel & Aluminum,NYSE,Materials,Steel,96.8,lrg,247.690,745363
RSG,"Republic Services, Inc.",NYSE,Industrial,Waste & Disposal Services,35.1,lrg,128.790,856522
RTO,Rentokil Initial plc,NYSE,Industrial,Business Support Services,45.1,lrg,30.728,140661
RTX,Raytheon Technologies Corp.,NYSE,Industrial,Aerospace,61.8,lrg,98.066,2059971
RY,Royal Bank Of Canada,NYSE,Financial,Banks,66.3,lrg,101.280,476239
RYAAY,Ryanair Holdings PLC,NASD,Industrial,Airlines,93.4,lrg,92.880,216278
SAIA,SAIA Inc.,NASD,Industrial,Trucking,83.6,mid,272.750,170073
SAN,Banco Santander SA,NYSE,Financial,Banks,99.7,lrg,3.905,7680777
SAP,SAP SE,NYSE,Technology,Software,88.6,lrg,113.880,576758
SBAC,SBA Communications Corp.,NASD,Real Estate,Specialty REITs,4.9,lrg,259.940,405359
SBNY,Signature Bank,NASD,Financial,Banks,4.1,mid,115.207,646126
SBUX,Starbucks Corp.,NASD,Consumer Discretionary,Restaurants & Bars,77.7,lrg,102.360,2518441
SCCO,Southern Copper Corp.,NYSE,Materials,Nonferrous Metals,98.3,lrg,73.800,447173
SCHW,Charles Schwab Corp.,NYSE,Financial,Investment Services,63.2,lrg,78.250,5529276
SCI,Service Corp.,NYSE,Consumer Discretionary,Special Consumer Services,49.6,lrg,67.750,410568
SE,Sea Ltd.,NYSE,Technology,Computer Services,24.1,lrg,62.590,2489455
SEDG,"SolarEdge Technologies, Inc.",NASD,Technology,Renewable Energy Equipment,82.5,lrg,317.970,660367
SEE,Sealed Air Corp New,NYSE,Materials,Containers & Packaging,18.5,mid,48.760,1813682
SEIC,SEI Investments Co.,NASD,Financial,Asset Managers,54.6,mid,59.980,321491
SF,Stifel Financial Corp.,NYSE,Financial,Investment Services,71.2,mid,67.510,304825
SGEN,Seagen,NASD,Health Care,Biotechnology,97.5,lrg,179.230,1976944
SHEL,Shell Plc,NYSE,Energy,Integrated Oil & Gas,81.9,lrg,61.005,3697374
SHG,Shinhan Financial Group Co. Ltd.,NYSE,Financial,Banks,43.2,lrg,29.290,72238
SHOP,"Shopify, Inc.",NYSE,Technology,Software,60.7,lrg,41.200,9812033
SHW,Sherwin Williams Co.,NYSE,Materials,Specialty Chemicals,24.0,lrg,221.565,625770
SIRI,Sirius XM Holdings Inc.,NASD,Communication Services,Entertainment,0.9,lrg,4.390,6380878
SIVB,SVB Financial Group,NASD,Financial,Banks,6.6,lrg,289.840,300044
SJM,The J. M. Smucker Co.,NYSE,Consumer Staples,Food Products,57.0,lrg,148.250,996452
SJR,"Shaw Communications, Inc.",NYSE,Communication Services,Entertainment,69.7,lrg,28.960,451127
SKM,SKTelecom Co. Ltd.,NYSE,Communication Services,Mobile Telecommunications,15.7,mid,19.035,551847
SLB,Schlumberger Ltd.,NYSE,Energy,Oil Equipment & Services,92.6,lrg,53.580,4496803
SLF,Sun Life Financial,NYSE,Financial,Life Insurance,65.4,lrg,48.300,2124361
SMFG,Sumitomo Mitsui Financial Group Inc.,NYSE,Financial,Banks,97.2,lrg,8.730,1433160
SNA,Snap On Inc. Holding Co.,NYSE,Industrial,Industrial Suppliers,80.4,lrg,249.160,130218
SNAP,Snap Inc.,NYSE,Communication Services,Internet,8.2,lrg,10.155,19581949
SNN,Smith and Nephew PLC,NYSE,Health Care,Medical Equipment,80.2,lrg,28.665,392865
SNOW,Snowflake Inc.,NYSE,Technology,Software,16.6,lrg,153.576,2966928
SNPS,"Synopsys, Inc.",NASD,Technology,Software,73.6,lrg,364.227,422949
SNX,TD SYNNEX Corp.,NYSE,Technology,Computer Hardware,31.1,mid,96.530,161234
SNY,Sanofi SA,NASD,Health Care,Pharmaceuticals,65.9,lrg,47.030,656849
SO,Southern Co.,NYSE,Utilities,Conventional Electricity,10.7,lrg,63.270,2384743
SONY,Sony Group Corporation,NYSE,Technology,Electronic Equipment,46.4,lrg,83.942,346975
SPG,"Simon Property Group, Inc.",NYSE,Real Estate,Retail REITs,80.1,lrg,122.775,565526
SPGI,S&P Global Inc.,NYSE,Financial,Specialty Finance,27.4,lrg,341.005,832534
SPLK,Splunk Inc.,NASD,Technology,Software,76.0,lrg,102.460,1455182
SPOT,Spotify Technology S.A.,NYSE,Communication Services,Internet,78.9,lrg,116.790,840642
SQ,"Block, Inc.",NYSE,Technology,Computer Services,62.3,lrg,77.440,10124250
SQM,Sociedad Quimica Y Minera,NYSE,Materials,Specialty Chemicals,33.0,lrg,88.730,994322
SRE,Sempra Energy,NYSE,Utilities,Multiutilities,20.7,lrg,150.202,1947673
SRPT,"Sarepta Therapeutics, Inc.",NASD,Health Care,Biotechnology,74.0,lrg,121.920,738151
SSL,Sasol Ltd.,NYSE,Energy,Integrated Oil & Gas,1.7,lrg,14.585,245011
SSNC,SS & C Technologies Holdings Inc.,NASD,Technology,Software,58.3,lrg,59.100,956685
ST,Sensata Technologies Holding N. V.,NYSE,Technology,Electronic Equipment,82.0,mid,50.720,365597
STE,Steris plc,NYSE,Health Care,Medical Equipment,29.8,lrg,188.370,356031
STLA,Stellantis N.V.,NYSE,Consumer Discretionary,Automobiles,96.1,lrg,17.555,3576326
STLD,"Steel Dynamics, Inc.",NASD,Materials,Steel,98.9,lrg,127.580,1414469
STM,STMicroelectronics NV,NYSE,Technology,Semiconductors,97.1,lrg,48.350,1434838
STT,State Street Corp.,NYSE,Financial,Asset Managers,93.1,lrg,89.010,931696
STX,"Seagate Technology Holdings, Inc.",NASD,Technology,Computer Hardware,32.2,lrg,64.763,862874
